"-aemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>-aemia</b>
<span class=""abrv""><i>suffix</i></span><div class=""content""><i>denoting</i> a specified condition of the blood."
"MAO inhibitor","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>MAO inhibitor</b>
<i>n</i>.<div class=""content"">any drug, such as phenelzine, that prevents the activity of the enzyme monoamine oxidase (MAO) in brain tissue and therefore affects mood. MAO inhibitors are antidepressants; their side-effects include interactions with other drugs and foods containing tyramine (e.g. cheese) to produce a sudden increase in blood pressure. See also <a href=""entry://moclobemide""><span class=""links"">MOCLOBEMIDE</span></a>, <a href=""entry://selegiline""><span class=""links"">SELEGILINE</span></a>."
"maple syrup urine disease","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>maple syrup urine disease</b> (<b>may</b>-pŭl<b> si</b>-rŭp) <span class=""abrv""><i>n.</i></span><div class=""content"">an inborn defect of amino acid metabolism causing an excess of valine, leucine, isoleucine, and alloisoleucine in the urine, which has an odour like maple syrup. Treatment is dietary; if untreated, the condition leads to mental retardation and death in infancy."
"maprotiline","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>maprotiline</b> (mă-<b>proh</b>-til-een) <span class=""abrv""><i>n.</i></span><div class=""content"">a drug administered by mouth to treat all types of depression, including that associated with anxiety (see <a href=""entry://antidepressant""><span class=""links"">ANTIDEPRESSANT</span></a>). It is administered by mouth and may cause drowsiness, dizziness, and tremor. Trade name: <i>Ludiomil</i> ."
"marasmus","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>marasmus</b> (mă-<b>raz</b>-mŭs) <span class=""abrv""><i>n.</i></span><div class=""content"">severe wasting in infants, when body weight is below 75% of that expected for age. The infant looks ‘old’, pallid, apathetic, lacks skin fat, and has subnormal temperature. The condition may be due to malabsorption, wrong feeding, metabolic disorders, repeated vomiting, diarrhoea, or disease."
"marble-bone disease","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>marble-bone disease</b> (<b>mar</b>-bŭl bohn) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://osteopetrosis""><span class=""links"">OSTEOPETROSIS</span></a>."
"Marburg disease","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Marburg disease</b>
<i>(green monkey disease)</i> (<b>mar</b>-berg) <span class=""abrv""><i>n.</i></span><div class=""content"">a virus disease of vervet (green) monkeys transmitted to man by contact with blood or tissues from an infected animal. Symptoms include fever, malaise, severe headache, vomiting, diarrhoea, and bleeding from mucous membranes. Treatment with antiserum and measures to reduce the bleeding are sometimes effective."
"Marcus Gunn jaw-winking syndrome","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Marcus Gunn jaw-winking syndrome</b> (<b>mar</b>-kŭs gun) <span class=""abrv""><i>n.</i></span><div class=""content"">a congenital condition characterized by drooping (ptosis) of one eyelid. On opening or moving the mouth, the droopy lid elevates momentarily, resembling a wink. [R. Marcus Gunn (1850&ndash;1909), British ophthalmologist]"
"Marfan's syndrome","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Marfan's syndrome</b> (mar-<b>fahnz</b>) <span class=""abrv""><i>n.</i></span><div class=""content"">an inherited disorder of connective tissue characterized by excessive height, abnormally long and slender fingers and toes (<i>arachnodactyly</i> ), heart defects, and partial dislocation of the lenses of the eyes. [B. J. A. Marfan (1858&ndash;1942), French physician]"
"marijuana","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>marijuana</b> (ma-ri-<b>hwah</b>-nă) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://cannabis""><span class=""links"">CANNABIS</span></a>."
"Marion's disease","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Marion's disease</b> (<b>ma</b>-ri-ŏnz) <span class=""abrv""><i>n.</i></span><div class=""content"">obstruction of the outlet of the bladder caused by enlargement of the muscle cells in the neck of the bladder. [J. B. C. G. Marion (1869&ndash;1960), French surgeon]"
"Marjolin's ulcer","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Marjolin's ulcer</b> (<b>mar</b>-<i>zh</i>oh-lanz) <span class=""abrv""><i>n.</i></span><div class=""content"">a carcinoma that develops at the edge of a chronic ulcer of the skin, usually a venous ulcer in the ankle region. [J. N. Marjolin (1780&ndash;1850), French surgeon]"
"marrow","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>marrow</b> (<b>ma</b>-roh) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://bone marrow""><span class=""links"">BONE MARROW</span></a>."
"marsupialization","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>marsupialization</b> (mar-soo-piăl-l-<b>zay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">an operative technique for curing a cyst. The cyst is opened, its contents removed, and the edges then stitched to the skin incision."
"masculinization","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>masculinization</b> (mas-kew-lin-l-<b>zay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">development of excess body and facial hair, deepening of the voice, and increase in muscle bulk in a female due to a hormone disorder or to hormone therapy. See also <a href=""entry://virilism""><span class=""links"">VIRILISM</span></a>, <a href=""entry://virilization""><span class=""links"">VIRILIZATION</span></a>."
"Maslow's hierarchy of human needs","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Maslow's hierarchy of human needs</b> (<b>maz</b>-lohz) <span class=""abrv""><i>n.</i></span><div class=""content"">a listing of human needs in order of priority, from basic physiological needs (e.g. eating and drinking) to self-actualization. It is held that the individual does not consider meeting each level of need until the previous level has been at least partly satisfied. See <a href=""entry://self-actualization""><span class=""links"">SELF-ACTUALIZATION</span></a>. [A. H. Maslow (1908&ndash;70), US psychologist]"
"masochism","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>masochism</b> (<b>mas</b>-ŏ-kizm) <span class=""abrv""><i>n.</i></span><div class=""content"">sexual pleasure derived from the experience of pain. See <a href=""entry://sexual deviation""><span class=""links"">SEXUAL DEVIATION</span></a>.
<br class=""nLine"" />&mdash;masochist <span class=""abrv""><i>n.</i></span>&mdash;masochistic <span class=""abrv""><i>adj.</i></span>"
"massage","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>massage</b> (<b>mas</b>-ah<i>zh</i>) <span class=""abrv""><i>n.</i></span><div class=""content"">manipulation of the soft tissues of the body with the hands. Massage is used to improve circulation, prevent adhesions in tissues after injury, and reduce muscular spasm. See also <a href=""entry://effleurage""><span class=""links"">EFFLEURAGE</span></a>, <a href=""entry://petrissage""><span class=""links"">PETRISSAGE</span></a>, <a href=""entry://tapotement""><span class=""links"">TAPOTEMENT</span></a>."
"masseter","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>masseter</b> (ma-<b>see</b>-ter) <span class=""abrv""><i>n.</i></span><div class=""content"">a thick muscle in the cheek extending from the zygomatic arch to the outer corner of the mandible. It is important for mastication and acts by closing the jaws."
"mast cell","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mast cell</b> (mahst) <span class=""abrv""><i>n.</i></span><div class=""content"">a large cell in connective tissue. Mast cells contain heparin, histamine, and serotonin, which are released during inflammation and allergic responses."
"mast-","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mast-</b><i>(masto-)</i>
<span class=""abrv""><i>prefix</i></span><div class=""content""><i>denoting</i> the breast."
"mastalgia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastalgia</b> (mas-<b>tal</b>-jiă) <span class=""abrv""><i>n.</i></span><div class=""content"">pain in the breast."
"mastatrophy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastatrophy</b>
<i>(mastatrophia)</i> (mas-<b>tat</b>-rŏfi) <span class=""abrv""><i>n.</i></span><div class=""content"">atrophy of the breasts."
"mastectomy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastectomy</b> (mas-<b>tek</b>-tŏmi) <span class=""abrv""><i>n.</i></span><div class=""content"">surgical removal of a breast. <i>radical m.</i> surgical removal of the breast with the skin and all the lymphatic tissue of the armpit. In modern surgical practice the underlying pectoral muscles are usually preserved. It is performed when breast cancer has spread to involve the lymph nodes. <i>simple m.</i> surgical removal of the breast retaining the skin and, if possible, the nipple. It is performed for extensive but not necessarily invasive tumours. See also <a href=""entry://lumpectomy""><span class=""links"">LUMPECTOMY</span></a>."
"mastication","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastication</b> (mas-ti-<b>kay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">the process of chewing food."
"mastitis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastitis</b> (mas-<b>ty</b>-tis) <span class=""abrv""><i>n.</i></span><div class=""content"">inflammation of the breast, usually caused by bacterial infection via damaged nipples. <i>çystic m.</i> chronic mastitis in which the breast feels lumpy due to the presence of cysts. <i>puerperal m.</i> acute mastitis that develops during the period of breast-feeding."
"mastoid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastoid</b> (<b>mas</b>-toid) <span class=""abrv""><i>adj.</i></span><div class=""content"">relating to the mastoid process. <i>m. antrum</i> an air-filled channel connecting the mastoid process to the cavity of the middle ear. <i>m. cells</i> air spaces in the mastoid process. <i>m. process</i> a nipple-shaped process on the temporal bone that extends downward and forward behind the ear canal."
"mastoidectomy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastoidectomy</b> (mas-toi-<b>dek</b>-tŏmi) <span class=""abrv""><i>n.</i></span><div class=""content"">an operation to remove some or all of the mastoid cells when they have become infected (see <a href=""entry://mastoiditis""><span class=""links"">MASTOIDITIS</span></a>) or invaded by cholesteatoma."
"mastoiditis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mastoiditis</b> (mas-toi-<b>dy</b>-tis) <span class=""abrv""><i>n.</i></span><div class=""content"">inflammation of the mastoid process and antrum, usually caused by bacterial infection that spreads from the middle ear. See <a href=""entry://otitis""><span class=""links"">OTITIS (MEDIA)</span></a>."
"masturbation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>masturbation</b> (mas-ter-<b>bay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">physical self-stimulation of the male or female external genital organs in order to produce sexual pleasure, which may result in orgasm."
"materia medica","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>materia medica</b> (mă-<b>teer</b>-iă
<b>med</b>-ik-ă) <span class=""abrv""><i>n.</i></span><div class=""content"">the study of drugs used in medicine and dentistry, including pharmacognosy, pharmacy, pharmacology, and therapeutics."
"maternal deprivation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>maternal deprivation</b> (mă-<b>ter</b>-năl) <span class=""abrv""><i>n.</i></span><div class=""content"">the condition said to result if infants are deprived of the opportunity to form a close relationship with a single parental figure, who may or may not be the child's natural parent. It is characterized by distress and depression, leading to an inability to form lasting relationships."
"maternal mortality rate","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>maternal mortality rate</b>
<span class=""abrv""><i>n.</i></span><div class=""content"">the number of deaths due to complications of pregnancy, childbirth, and the puerperium expressed as a proportion of all births (i.e. including stillbirths). The rate is usually expressed per 100,000 births."
"matrix","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>matrix</b> (<b>may</b>-triks) <span class=""abrv""><i>n.</i></span><div class=""content"">the substance of a tissue or organ in which more specialized structures are embedded."
"mattress suture","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>mattress suture</b> (<b>mat</b>-ris) <span class=""abrv""><i>n.</i></span><div class=""content"">a suture in which a loop is made on each side of the incision, which may be parallel with the incision (<i>horizontal m. s.</i> ) or at right angles to it (<i>vertical m. s.</i> )."
"maturation","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>maturation</b> (mat-yoor-<b>ay</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">the process of attaining full development."
"maxilla","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>maxilla</b> (maks-<b>il</b>-ă) <span class=""abrv""><i>n.</i></span> (<i>pl.</i> maxillae)
<br class=""nLine"" /><b>1</b> (loosely) the upper jaw.
<br class=""nLine"" /><b>2</b> either of the pair of bones contributing to the upper jaw, the orbits, the nasal cavity, and the roof of the mouth (see <a href=""entry://palate""><span class=""links"">PALATE</span></a>).
<br class=""nLine"" />&mdash;maxillary (maks-<b>il</b>-er-i) <span class=""abrv""><i>adj.</i></span>"
